playerID,Sum - W,Sum - L,Sum - GS,Sum - SHO,Sum - SV,Sum - IPouts,Sum - H,Sum - HR,Sum - BB,Sum - R,Sum - ER,ERA<3.5
moorewi01,51,44,32,2,49,2073,732,25,232,356,284,0
moosebo01,76,71,160,13,19,3913,1308,75,387,566,507,1
mootyja01,16,23,38,1,8,1301,434,33,194,227,194,0
moralfr01,23,29,47,0,11,1458,480,60,221,263,244,0
moranha01,23,17,41,4,2,1123,371,10,131,181,139,1
morehda01,40,64,134,6,1,2458,730,78,463,430,378,0
morehse01,5,19,24,0,5,955,357,34,110,190,170,0
morenju01,18,22,45,0,2,1010,349,31,157,181,159,0
morenle01,48,57,105,10,3,2646,797,17,331,394,289,1
moretro01,47,27,82,5,12,2170,656,61,339,322,294,0
morgacy01,78,78,172,15,3,4336,1180,18,578,586,403,1
morgami01,141,186,411,10,8,8317,2943,270,938,1431,1303,0
morgato01,67,47,61,7,64,3070,1040,95,300,467,410,0
morribr01,18,12,0,0,0,592,184,17,80,70,61,1
morried01,171,122,307,29,1,8034,2468,42,498,1312,838,1
morried02,42,45,78,2,6,2022,702,20,293,375,314,0
morrija02,254,186,527,28,0,11472,3567,389,1390,1815,1657,0
morrijo04,103,80,164,13,23,4605,1574,57,506,737,622,0
morrijo06,11,7,10,0,2,697,227,19,86,117,102,0
morrima01,121,92,276,8,4,5418,1867,175,509,889,799,0
morrimi01,20,39,62,1,0,1514,571,20,325,508,288,0
morrobr01,44,43,113,4,16,2306,687,84,347,387,360,0
mortecl01,6,11,13,0,0,502,167,26,74,102,87,0
mortoca01,87,92,242,13,1,4946,1753,120,565,776,684,0
mortoch02,45,70,157,2,0,2627,935,70,329,500,442,0
mortogu01,98,88,185,19,6,4889,1520,27,583,747,567,1
moscogu01,13,14,26,0,0,668,206,28,86,119,106,0
moseldu01,15,21,53,0,0,1075,397,43,117,202,186,0
moselea01,49,48,100,12,3,2567,775,13,340,367,286,1
moskapa01,32,27,92,4,5,1901,650,67,243,315,297,0
mossda01,22,19,61,0,0,1085,340,47,195,200,181,0
mossido01,101,80,165,8,50,4644,1493,156,385,672,590,1
mossra01,22,18,42,3,2,1248,474,29,189,272,229,0
motagu01,39,45,0,0,10,2570,762,90,331,396,375,0
motteja01,26,14,0,0,60,1000,278,37,97,127,117,1
mountbi01,31,24,57,5,0,1511,504,11,110,288,182,1
mountfr01,58,83,142,9,1,3647,1273,23,309,812,469,1
moyerja01,269,209,638,10,0,12222,4231,522,1155,2076,1926,0
moylape01,22,9,0,0,4,859,256,18,121,111,90,1
muffebi01,16,23,32,1,15,1129,407,38,132,213,181,0
mujiced01,24,28,4,0,50,1640,551,76,89,250,234,0
mulcahu01,45,89,143,5,9,3485,1271,69,487,695,579,0
muldema01,103,60,203,10,0,3942,1352,141,412,657,611,0
mulhote01,124,142,332,10,5,7727,2833,293,681,1396,1262,0
mullato01,284,220,504,30,15,13594,4195,98,1408,2523,1537,1
mullige01,228,196,428,35,8,11060,3518,42,1238,1636,1156,1
muncrbo01,80,82,165,11,9,4204,1503,108,392,669,592,0
mungere01,77,56,161,13,12,3686,1243,86,500,574,523,0
mungova01,120,115,259,20,16,6339,1957,89,868,957,815,1
munnsle01,4,13,15,0,2,545,203,14,105,132,96,0
munozbo01,11,22,38,0,1,835,324,30,119,181,160,0
munozmi01,18,20,0,0,11,1093,408,34,174,227,210,0
munrope01,13,19,40,0,0,946,380,31,114,186,171,0
murast01,30,39,83,2,5,1898,627,46,289,311,281,0
murphed01,25,25,53,1,1,1395,537,17,111,276,188,0
murphjo04,93,53,40,0,107,3135,985,52,444,464,406,1
murphro01,32,38,0,0,30,1870,598,54,247,277,252,0
murphto02,68,101,147,3,59,4332,1425,123,493,664,606,0
murrada01,53,50,1,0,60,2707,976,40,329,448,386,0
murrage01,20,26,42,0,0,1249,450,17,199,282,249,0
musseje01,23,15,19,0,3,746,249,18,123,132,119,0
mussimi01,270,153,536,23,0,10688,3460,376,785,1559,1458,0
myersbr01,97,96,252,3,40,5130,1725,247,556,864,807,0
myersel01,55,72,127,8,7,3306,1148,30,440,625,497,0
myersmi01,25,24,0,0,14,1625,525,58,256,278,258,0
myersra01,44,63,12,0,347,2654,758,69,396,338,314,1
myersro01,7,5,1,0,1,719,265,28,110,151,135,0
nabhoch01,37,35,100,2,0,1835,542,41,278,289,268,0
naborja01,1,25,37,0,1,809,266,3,131,156,116,0
nagych01,129,105,297,6,0,5864,2188,217,586,1061,980,0
nagymi01,20,13,62,1,0,1256,431,37,210,220,193,0
nahemsa01,10,8,12,0,1,673,222,8,127,138,117,0
narlera01,43,33,52,1,58,2106,606,80,335,318,281,0
narumbu01,14,27,58,2,0,1190,398,50,177,218,196,0
narvech01,29,19,65,0,0,1281,418,55,159,228,220,0
nashji01,68,64,167,11,4,3322,1050,108,401,490,441,0
nathajo01,62,34,29,0,377,2751,685,84,340,317,294,1
navarja01,116,126,309,8,2,6166,2313,214,690,1206,1078,0
navarju01,7,9,1,0,17,637,191,32,70,97,86,0
nayloro01,42,83,136,2,0,3033,1174,34,346,584,442,0
neaglde01,124,92,286,7,3,5671,1887,250,594,948,891,0
neaglja01,16,50,68,2,0,1681,659,16,141,479,286,0
nealejo01,12,12,25,1,1,683,233,12,73,172,116,0
nehfar01,184,120,319,28,13,8123,2715,107,640,1164,964,1
nelsoge01,53,64,68,1,28,3240,1061,117,418,537,496,0
nelsoje01,48,45,0,0,33,2354,633,55,428,329,297,1
nelsoji02,13,22,43,0,0,770,247,24,89,132,120,0
nelsoly01,33,42,60,2,6,2030,777,86,262,446,395,0
nelsome01,4,10,11,0,5,521,184,19,69,95,85,0
nelsore01,10,12,24,1,1,565,221,4,85,127,95,0
nelsoro02,29,32,77,7,5,1909,516,44,190,234,216,1
nenro01,45,42,4,0,314,2145,607,51,260,266,237,1
neshepa01,26,17,0,0,7,1009,248,41,109,117,109,1
neverer01,6,12,12,0,2,535,196,13,61,111,92,0
newcodo01,149,90,294,24,7,6464,2102,252,490,956,852,0
newhoha01,207,150,374,33,26,8979,2674,137,1249,1197,1016,1
newmafr01,33,39,93,4,0,1830,589,38,154,255,231,1
newsobo01,211,222,483,31,21,11278,3769,206,1732,1908,1664,0
newsodi01,35,33,74,4,0,1578,575,32,214,296,263,0
newtodo01,54,72,139,8,3,3602,1179,17,416,611,430,1
nicasju01,22,25,70,0,1,1318,479,52,167,253,238,0
nichoch02,34,36,71,4,10,1810,600,45,280,286,244,0
nichoki01,361,208,561,48,17,15169,4912,156,1268,2477,1660,1
nichoro02,11,31,48,1,1,1238,460,42,121,234,203,0
nichotr01,28,73,98,1,0,2643,1043,6,92,672,319,1
niedda01,17,18,41,1,0,725,262,26,105,144,136,0
niedeto01,36,46,0,0,97,1959,601,60,226,251,239,1
niekrjo01,221,204,500,29,16,10752,3466,276,1262,1620,1431,0
niekrph01,318,274,716,45,29,16213,5044,482,1809,2337,2012,1
niemaje01,40,26,92,3,0,1633,523,65,177,264,247,0
niemara01,7,8,10,2,3,600,219,8,82,112,103,0
niesejo01,61,61,177,2,0,3205,1134,106,320,526,464,0
nievefe01,8,11,19,0,0,557,177,34,84,97,95,0
nieveju01,32,25,81,5,1,1472,507,54,227,289,257,0
niggejo01,64,69,161,12,0,3752,1111,60,516,534,447,1
nippeal01,46,50,124,0,1,2393,846,97,303,452,401,0
nippedu01,14,16,23,0,0,804,290,35,136,163,158,0
nitkocj01,18,32,44,0,3,1437,519,57,263,318,286,0
nixonwi01,69,72,177,9,3,3702,1277,90,530,674,602,0
noesihe01,12,31,53,0,0,1186,433,65,146,245,233,0
nolanga01,110,70,247,14,0,5024,1505,146,413,623,573,1
nolanth01,23,52,78,1,0,2028,720,6,135,434,224,1
nolasri01,100,89,247,4,0,4527,1638,178,358,817,761,0
nolesdi01,36,53,96,3,11,2580,909,66,338,490,436,0
nomohi01,123,109,318,9,0,5929,1768,251,908,993,932,0
nopsje01,72,41,122,7,1,2965,1083,17,281,581,406,0
normafr01,104,103,268,15,8,5819,1790,188,815,864,784,0
norribu01,56,68,166,0,0,2966,997,126,388,531,488,0
norrimi01,58,59,157,7,0,3373,972,108,499,542,486,0
northlo01,21,16,25,0,13,1389,509,24,200,274,228,0
nottedo01,36,51,89,2,21,2785,902,69,283,443,377,0
novaiv01,46,33,103,2,0,1895,667,73,213,318,304,0
noyeswi01,11,15,29,1,1,740,254,7,98,131,103,0
nunezed01,28,36,14,0,54,1957,666,74,280,345,304,0
nunezjo01,9,10,22,0,0,593,188,20,111,118,111,0
nunezle01,21,23,6,0,93,1166,382,50,133,196,185,0
nunezvl01,21,34,27,0,21,1326,430,55,199,264,237,0
nunovi01,4,19,41,0,0,812,263,42,74,132,124,0
nuxhajo01,135,117,287,20,19,6908,2310,209,776,1093,998,0
nyeri01,26,31,63,1,4,1433,472,50,140,222,197,0
oberhbr01,11,20,42,1,0,761,280,23,58,120,111,0
oberlfr01,5,24,26,0,0,681,236,3,88,143,95,0
obermwe01,11,22,48,1,0,946,379,42,141,220,204,0
obriebu01,29,25,54,4,0,1296,391,3,159,172,126,1
obrieda02,59,65,126,2,2,3242,1119,36,486,746,442,0
oconnja02,14,17,28,1,2,956,343,36,163,187,173,0
odayda01,31,13,0,0,14,1331,335,41,111,123,114,1
odayha01,73,110,192,6,4,4954,1656,65,580,1128,687,0
odellbi01,105,100,199,13,48,5451,1697,137,556,758,665,1
odombl01,84,85,229,15,1,4527,1362,103,788,708,620,0
odonojo01,39,55,96,4,10,2253,780,78,260,382,340,0
odorija01,20,24,65,0,1,1123,341,42,117,161,157,0
oeschjo01,82,116,197,18,8,5454,1936,61,651,947,770,0
oflaher01,22,11,0,0,1,1108,348,21,133,150,133,1
ogandal01,31,17,48,1,4,1414,408,51,160,191,180,1
ogdencu01,18,19,38,4,0,1133,378,13,186,192,159,0
ogdenja01,25,34,57,2,3,1586,570,39,181,290,249,0
ogeach01,37,35,94,1,0,1898,672,93,214,364,343,0
ohkato01,51,68,178,1,0,3210,1182,140,302,568,506,0
ohlenro01,25,34,80,0,1,1563,561,76,190,297,280,0
ohmanwi01,12,16,0,0,3,1059,322,42,159,175,168,0
ojedabo01,115,98,291,16,1,5653,1833,145,676,856,764,0
okajihi01,17,8,0,0,6,751,228,27,88,87,86,1
oldhare01,39,48,92,2,12,2563,978,35,292,489,394,0
olinst01,16,19,1,0,48,819,272,14,90,108,94,1
olivaom01,77,86,229,2,4,4775,1678,159,685,889,826,0
oliveda02,118,98,229,4,7,5747,2037,216,720,1045,960,0
olivefr01,11,15,18,0,5,705,221,36,68,105,97,0
olmstfr01,19,20,37,5,2,1076,378,5,93,172,109,1
olsenol01,8,7,17,0,3,535,189,9,57,114,98,0
olsensc01,37,49,127,0,0,2169,778,108,291,446,390,0
olsenve01,30,26,60,7,2,1548,547,18,192,226,195,1
olsonga01,14,22,44,0,1,863,336,46,143,205,200,0
olsongr01,40,39,0,0,217,2016,598,46,330,275,258,1
ondrulo01,21,11,0,0,2,812,258,34,111,125,117,0
onealra01,17,19,46,0,3,1322,461,48,149,240,213,0
oneilem01,15,26,49,2,0,1067,348,14,260,208,188,0
oneilmi01,32,44,77,4,2,2083,739,8,169,358,211,1
oneilti01,16,16,33,0,0,867,307,8,115,224,109,1
ontivst02,34,31,73,2,19,1985,622,60,207,308,270,0
oquismi01,25,31,79,0,0,1665,623,73,243,348,337,0
oroscje01,87,80,4,0,144,3886,1055,113,581,512,455,1
ortegph01,46,62,141,9,2,2855,884,131,378,498,468,0
orthal01,204,189,394,31,6,10064,3564,75,661,1704,1256,1
ortizra01,87,86,218,1,0,4345,1566,235,500,861,796,0
ortizru01,113,89,266,3,0,4984,1618,179,860,903,832,0
osborbo01,27,17,43,0,2,1339,528,17,181,240,214,0
osbordo01,49,46,140,2,0,2621,895,100,246,442,391,0
osborti01,31,40,74,2,6,1938,693,31,315,410,339,0
osinsda01,29,28,21,2,18,1769,556,47,264,256,219,1
osteecl01,196,195,488,40,1,10381,3471,249,940,1435,1268,1
osterfr01,114,115,246,11,15,6200,2170,105,835,1062,917,0
ostrojo02,23,25,37,0,15,1367,559,44,98,271,230,0
osullse01,11,23,52,0,0,907,368,56,109,209,200,0
osunaal01,18,10,0,0,14,578,156,17,109,91,82,0
osunaan01,36,29,0,0,21,1466,432,44,209,217,200,0
oswalro01,163,102,341,8,0,6736,2199,197,520,897,838,1
oteroda01,12,6,0,0,1,554,205,11,29,77,71,1
otoolji01,98,84,238,18,4,4846,1545,119,546,730,640,0
otoolma01,27,36,73,5,2,1798,554,11,300,277,214,1
otsukak01,13,15,0,0,39,696,190,12,80,71,63,1
ottavad01,8,10,3,0,4,765,256,25,92,116,110,0
ottoda01,10,22,41,0,0,955,377,33,122,189,179,0
outmajo01,16,11,32,0,0,823,276,28,115,145,135,0
overaor01,108,71,182,30,12,4606,1232,16,551,520,381,1
overmst01,58,67,137,11,10,3392,1259,56,325,569,498,0
owchibo01,37,60,104,4,7,2672,937,88,363,461,424,0
owenfr01,82,67,155,16,2,4105,1249,17,298,556,388,1
owensji01,42,68,103,1,21,2656,932,84,340,483,424,0
owingmi01,32,33,68,1,1,1449,468,64,208,280,261,0
paceljo01,4,10,21,0,3,575,206,21,133,135,122,0
package01,85,69,153,15,17,4231,1393,28,356,602,472,1
padilvi01,108,91,237,4,6,4714,1612,181,551,823,754,0
paganda01,4,9,18,1,4,697,254,9,95,141,128,0
pagejo01,57,49,45,1,76,2370,727,42,421,369,310,0
pageva01,15,16,30,1,5,944,372,15,106,172,141,0
paigesa01,28,31,26,4,32,1428,429,29,180,191,174,1
paintla01,25,18,28,0,3,1350,496,66,178,278,262,0
palacvi01,17,20,44,2,7,1116,348,44,158,190,183,0
palicer01,41,55,80,3,10,2518,806,72,399,432,394,0
palldo01,24,23,0,0,10,1516,519,52,139,231,204,0
palmeda01,64,59,176,4,2,3255,1036,78,434,515,456,0
palmeji01,268,152,521,53,4,11844,3349,303,1311,1395,1253,1
palmelo01,5,18,25,1,0,950,302,41,202,196,186,0
palmema01,13,7,20,0,0,556,181,15,94,101,94,0
paniajo01,18,21,14,0,13,1071,354,40,188,190,178,0
papaial01,9,14,18,0,4,719,281,17,138,171,143,0
papela01,13,9,24,2,3,850,287,3,91,121,88,1
papeljo01,39,32,3,0,349,2072,535,54,171,208,180,1
papisfr01,26,29,64,3,9,1743,541,26,319,266,231,0
pappami01,209,164,465,43,4,9558,3046,298,858,1331,1203,1
parkch01,124,98,287,3,2,5979,1872,230,910,1046,965,0
parkecl01,7,10,27,0,0,702,249,31,78,120,115,0
parkeha01,15,21,30,0,12,946,315,24,128,151,135,0
parkeja02,25,16,62,0,0,1152,348,36,127,163,157,0
parmero01,59,55,144,5,3,3361,1075,68,531,605,532,0
parnebo01,20,28,8,0,37,994,340,18,133,163,139,0
parneme01,123,75,232,20,10,5258,1715,104,758,797,682,0
paronch01,6,12,0,0,1,550,200,21,66,108,88,0
parquji01,31,34,97,0,0,1633,650,78,241,366,328,0
parrajo01,7,12,19,0,0,545,225,33,79,135,123,0
parrama01,29,41,74,0,1,1884,693,70,301,380,342,0
parreje01,56,43,11,0,22,2174,672,61,345,336,306,0
parrijo01,14,14,16,0,1,833,280,27,189,156,139,0
parrist01,44,49,129,3,0,2260,846,114,288,425,398,0
parromi01,19,39,68,2,5,1485,581,44,190,298,268,0
parroto01,39,48,89,2,4,2385,1055,33,307,660,471,0
parsobi01,29,36,82,6,0,1561,473,52,231,247,225,0
pascuca02,174,170,404,36,10,8792,2703,256,1069,1334,1183,0
pashnla01,7,8,20,0,0,511,196,25,54,92,79,0
passecl01,162,150,331,26,21,8159,2856,105,728,1204,1003,1
pastofr01,48,58,139,7,6,2959,1029,80,301,507,470,0
pastoji01,31,55,84,10,0,2181,705,15,278,338,252,1
pattebo01,39,40,21,0,28,1852,619,70,180,294,280,0
patteca01,105,128,238,17,5,6187,2154,40,557,1079,770,1
patteda02,11,9,3,0,11,693,223,23,119,119,105,0
patteda04,24,22,0,0,9,1153,418,35,112,189,177,0
pattejo02,18,25,78,1,1,1363,435,60,179,226,218,0
patteke01,14,8,4,0,5,953,290,38,166,152,137,0
pattero01,81,73,152,16,2,4095,1327,23,273,568,417,1
pattima01,114,109,224,14,25,6116,1933,209,603,905,820,0
pattotr01,5,4,2,0,0,507,154,20,43,64,61,1
pauleda01,9,19,20,0,0,629,234,24,68,115,109,0
paulife01,13,34,65,0,0,1211,455,51,172,257,234,0
paulmi01,27,48,77,1,8,1883,619,60,246,299,273,0
pavanca01,108,107,284,8,0,5366,1971,200,425,955,873,0
pavliro01,47,39,125,1,1,2229,743,85,351,397,378,0
paxtomi01,30,24,63,3,1,1399,536,38,146,271,244,0
payneha01,30,36,72,3,0,1671,678,14,136,371,250,0
peacobr01,11,16,41,0,0,696,226,35,115,135,121,0
pearcge01,36,27,60,5,1,1529,445,8,217,250,176,1
pearsik01,13,50,54,2,8,1677,608,49,268,338,300,0
pearsmo01,100,61,191,5,4,4289,1392,82,740,721,635,0
peavyja01,147,117,356,6,0,6775,2000,241,672,935,887,0
pechige01,23,34,61,3,0,1543,568,13,207,399,242,0
pelfrmi01,61,81,213,0,1,3712,1400,99,434,664,621,0
peltyba01,92,117,217,23,4,5724,1663,22,532,750,558,1
penaal01,56,52,72,7,74,3173,959,75,331,427,365,1
penaor01,56,77,93,4,40,3606,1175,151,352,549,495,0
penato03,23,19,3,0,8,1139,393,38,131,210,187,0
pennohe01,240,162,420,35,32,10715,3900,128,916,1692,1428,0
pennybr01,121,101,319,2,0,5775,2030,194,619,990,917,0
pentzge01,8,9,4,0,7,573,177,14,108,94,77,0
peraljo01,19,34,0,0,15,1862,536,86,177,284,272,0
peralwi01,35,37,89,1,0,1559,539,56,182,263,232,0
percitr01,35,43,1,0,358,2126,479,85,306,271,250,1
perduhu01,51,64,122,5,7,2755,1037,43,199,503,393,0
perezca01,40,53,127,8,0,2468,900,108,211,451,406,0
perezch01,16,24,0,0,133,1138,304,45,165,160,148,0
perezma02,18,19,48,2,0,877,314,24,95,151,137,0
perezme01,78,85,201,5,1,4064,1268,144,551,700,627,0
perezmi01,24,16,0,0,22,1038,334,26,120,148,137,0
perezod01,73,82,221,2,0,4005,1409,162,388,704,661,0
perezol01,67,83,195,2,2,3882,1185,183,703,703,639,0
perezpa01,67,68,193,4,0,3733,1167,107,344,541,475,1
perezra01,21,12,0,0,3,987,320,26,117,147,133,0
perezyo01,14,15,0,0,2,846,251,29,147,152,139,0
perisma01,11,17,28,0,0,828,346,42,162,221,196,0
perkigl01,35,25,44,0,120,1850,633,74,152,282,261,0
perkoha01,33,40,76,4,5,2093,719,65,324,381,339,0
perraro01,79,74,1,0,179,3524,1097,50,468,442,364,1
perripo01,92,78,177,23,8,4409,1416,41,390,604,472,1
perryga01,314,265,690,53,11,16051,4938,399,1379,2128,1846,1
perryji01,215,174,447,32,10,9857,3127,308,998,1407,1258,1
perrypa02,12,10,0,0,6,789,215,23,99,112,101,1
perryry01,6,6,0,0,2,508,162,16,84,90,82,0
perrysc01,40,68,103,5,5,2674,922,23,283,400,302,1
persoro01,51,42,135,2,9,2692,813,129,438,496,463,0
pertibi01,22,18,46,2,2,993,370,14,138,201,157,0
pestavi01,6,8,0,0,11,608,168,24,87,73,67,1
peterch01,19,25,49,0,2,1139,420,54,157,223,203,0
peterfr01,133,131,330,20,1,6655,2217,173,426,947,813,1
peterga01,124,103,286,23,5,6243,1894,157,706,847,751,1
peterke01,13,38,43,1,5,1261,434,33,215,258,231,0
petityu01,20,27,57,1,1,1425,476,77,127,253,242,0
petkoma01,46,28,41,1,5,2130,797,82,222,411,374,0
petryda01,125,104,300,11,1,6241,1984,218,852,1025,912,0
pettian01,256,153,521,4,0,9948,3448,288,1031,1572,1418,0
pettych01,10,15,26,0,0,684,308,11,94,216,137,0
pettyje01,67,78,154,6,4,3625,1286,77,296,605,494,0
pfeffbi01,31,39,69,6,2,2087,660,14,292,357,255,1
pfeffje01,158,112,280,28,10,7222,2320,67,592,921,742,1
pfiesja01,71,44,128,17,0,3202,869,6,293,363,240,1
pfistda01,6,19,29,0,1,748,238,40,142,150,135,0
phelpda01,19,22,59,0,1,1234,403,46,152,209,196,0
phelpra01,33,35,79,4,1,1806,700,48,220,375,330,0
phillbi02,70,76,152,6,3,3887,1477,32,363,839,589,0
phillde01,189,109,288,27,12,7821,2518,41,363,1077,749,1
phillta01,16,22,45,1,6,1316,460,42,211,251,235,0
phoebto01,56,52,149,11,6,3090,888,85,489,427,381,1
phylebi01,10,19,31,2,2,826,324,4,89,194,121,0
piattwi01,86,79,170,12,1,4171,1481,27,455,821,557,0
pichahi01,50,44,68,1,20,2309,838,54,287,425,380,0
pichero01,10,16,11,0,12,664,216,23,123,130,103,0
picoje01,13,12,26,2,5,886,327,21,105,153,139,0
piercbi01,27,43,70,2,0,1832,676,16,268,362,289,0
piercbi02,211,169,432,38,32,9920,2989,284,1178,1325,1201,1
piercra01,7,11,15,0,0,546,269,12,63,144,114,0
pierema01,30,38,68,4,8,2021,713,34,321,397,339,0
pilledu01,38,66,119,4,2,2712,985,67,391,498,442,0
pillehe01,34,32,76,4,3,1691,600,14,192,280,216,1
pinaho01,23,23,7,0,38,1296,358,28,216,176,156,1
pinedmi01,26,25,68,0,0,1224,365,44,83,177,165,0
pineijo01,104,93,263,6,2,5263,1878,193,487,912,859,0
pintore01,8,10,0,0,2,693,186,24,152,100,93,0
pipgrge01,102,73,189,16,12,4465,1529,66,598,801,676,0
pippeco01,5,16,25,0,1,525,253,22,64,144,124,0
pitlosk01,8,8,20,0,1,578,196,20,103,106,97,0
pittito01,115,113,228,23,3,6122,2017,39,734,984,702,1
pittsji01,7,12,29,0,0,677,268,36,117,167,151,0
pizarju01,131,105,245,17,28,6103,1807,201,888,890,776,1
planked01,326,194,529,69,23,13487,3958,41,1072,1569,1174,1
pleisbi01,21,16,10,0,13,842,269,31,126,148,127,0
plesada01,65,71,14,0,158,3216,977,105,402,478,433,0
plunker01,72,58,41,0,35,3453,1009,122,647,537,488,0
poatra01,22,30,47,4,1,1200,425,48,162,231,202,0
podbibu01,25,42,76,2,3,1923,693,79,245,362,320,0
podgajo01,20,37,61,0,0,1531,542,22,165,273,238,0
podrejo01,148,116,340,24,11,6795,2239,242,743,1026,925,0
poffebo01,16,12,32,1,4,802,301,17,149,160,141,0
poholto01,31,52,104,5,1,2261,791,90,192,381,329,0
poledi01,25,37,77,1,1,1593,607,61,209,329,298,0
politcl01,22,23,16,0,15,1234,393,56,171,214,201,0
polleho01,131,116,278,25,20,6322,2096,146,745,957,821,0
pomerdr01,14,24,49,0,3,875,263,33,127,149,132,0
pondar01,35,19,57,3,2,1488,517,8,150,281,190,1
pondeel01,17,27,42,3,0,1136,395,11,72,173,135,1
ponsosi01,91,113,278,4,1,5281,2004,223,609,1051,983,0
pooleed01,33,35,70,5,1,1785,584,13,238,289,201,1
pooleji02,22,12,0,0,4,1089,376,41,156,203,174,0
porceri01,85,78,208,3,0,3736,1392,136,301,660,607,0
portebo01,87,97,193,23,8,4703,1571,113,552,732,660,0
portech01,13,13,34,1,0,711,278,18,54,121,109,0
portehe01,96,107,206,9,0,5380,1893,43,466,1209,737,0
portoar01,38,57,117,5,2,2452,778,82,320,431,392,0
portuma01,109,95,283,4,5,5479,1813,209,607,896,817,0
posedbi01,41,43,87,6,6,2038,757,48,248,377,344,0
potelo01,4,4,2,0,6,659,199,23,88,96,87,0
pottene01,92,97,177,6,22,5058,1721,123,582,843,748,0
powelab01,8,18,25,1,0,628,217,5,54,171,93,0
powelbr01,7,18,34,0,0,659,251,45,90,158,145,0
powelde01,11,22,23,0,3,1019,360,35,159,201,187,0
powelja01,245,254,516,46,15,13167,4319,110,1021,1991,1450,1
powelja04,36,23,0,0,22,1627,543,42,272,295,251,0
powerte01,68,69,85,3,70,3480,1159,97,452,568,515,0
prattal01,12,26,40,0,0,988,446,12,61,421,145,0
prendmi01,41,53,97,6,4,2725,867,29,207,358,277,1
preskjo01,25,37,61,2,5,1471,511,57,188,268,251,0
pressto01,32,30,42,4,12,1579,547,30,134,247,222,0
priceda01,104,56,213,3,0,4325,1261,129,371,551,495,1
pricejo02,45,49,84,1,13,2718,839,95,337,408,367,0
priddbo01,24,38,29,0,18,1608,518,60,198,263,238,0
prietar01,15,24,60,0,0,1057,407,34,176,218,190,0
primra01,22,21,34,2,4,1053,379,21,72,170,139,0
priorma01,42,29,106,1,0,1971,582,77,223,277,256,0
proctsc01,18,16,1,0,1,1029,337,58,167,200,182,0
prokolu01,11,17,37,0,0,693,255,48,74,147,136,0
prolymi01,22,29,18,0,22,1637,531,33,195,229,196,1
pruethu01,29,48,69,1,13,2235,816,28,396,468,383,0
pruiete01,4,18,23,3,5,697,221,2,80,107,73,1
pughti01,25,28,58,1,0,1248,479,51,158,249,230,0
puleoch01,29,39,76,1,2,1899,621,59,319,335,299,0
pulsibi01,13,19,46,0,0,981,361,44,141,199,187,0
purcebl01,15,43,57,0,0,1744,746,7,84,486,241,0
purceda01,7,13,21,0,1,618,199,22,118,120,114,0
purkebo01,129,115,276,13,9,6344,2170,195,510,998,891,0
puttmam01,8,9,18,2,1,520,158,4,67,93,69,0
putzjj01,37,33,0,0,189,1700,469,50,184,203,194,1
pyleew01,11,21,36,1,1,811,277,16,150,173,151,0
quallch01,49,47,0,0,74,2274,759,75,197,349,320,0
quantpa01,68,78,64,1,21,3767,1442,112,336,601,534,0
queenme01,27,40,77,3,1,1670,567,68,329,354,315,0
queenme02,20,17,33,2,14,1169,336,36,143,154,136,1
queveru01,14,30,58,1,0,979,364,70,175,243,223,0
quinnja01,247,218,444,28,57,11761,4238,102,860,1835,1433,1
quintjo01,33,34,119,1,0,2229,745,63,194,313,286,1
quiseda01,56,46,0,0,244,3130,1064,59,162,356,320,1
radatdi01,52,43,0,0,122,2081,532,65,296,260,241,1
radboch01,309,195,503,35,2,13606,4335,117,875,2275,1348,1
radinsc01,42,25,0,0,52,1445,461,33,209,208,184,1
radkebr01,148,139,377,10,0,7353,2643,326,445,1233,1150,0
raffeke01,119,154,282,31,16,6455,2257,192,449,993,860,0
raganpa01,77,104,182,12,6,4825,1555,38,470,694,534,1
rainech01,43,35,106,6,2,2009,738,53,287,383,335,0
rakowed01,36,47,90,3,5,2284,771,88,304,414,366,0
ramirer02,18,18,62,0,0,1110,353,47,112,187,174,0
ramirho01,40,35,105,1,0,2065,758,83,264,394,356,0
ramirra02,23,21,0,0,9,1304,370,32,190,182,165,1
ramosaj01,12,8,0,0,32,671,147,13,116,70,65,1
ramosce01,7,12,10,0,1,897,286,23,119,132,123,0
ramospe01,117,160,268,13,55,7067,2364,315,724,1210,1068,0
ramsdwi01,24,39,58,2,5,1439,455,46,215,246,204,0
ramseto01,114,124,241,5,0,6302,1941,40,671,1373,769,1
rapppa01,70,91,239,5,0,4162,1468,133,683,790,721,0
raschvi01,132,66,255,26,3,5457,1666,139,727,828,752,0
rasmude01,91,77,235,5,0,4382,1424,175,522,747,673,0
rasmuer01,50,77,144,12,5,3053,1033,87,309,489,435,0
rauchjo01,43,40,11,0,62,1785,559,70,179,278,258,0
raudo01,81,60,187,11,3,3783,1259,99,382,512,469,1
rawlesh01,111,118,230,7,40,5614,1934,153,734,917,836,0
raych01,18,19,0,0,51,843,259,35,123,136,128,0
rayji01,43,30,20,0,25,1853,541,52,271,271,247,0
raymobu01,45,57,96,9,2,2564,724,15,282,360,236,1
raymocl01,46,53,7,0,83,2163,711,75,225,338,293,0
reamebr01,7,13,26,0,0,654,226,32,118,145,128,0
reardje01,73,77,0,0,367,3397,1000,109,358,426,397,1
reberfr01,14,15,37,0,8,1166,404,35,197,219,195,0
recciph01,6,12,17,0,1,538,179,2,38,128,65,1
